LAMMPS (2 Aug 2023 - Update 1)
Reading data file ...
  orthogonal box = (0 0 0) to (6.5850607 6.5850607 6.5850607)
  2 by 4 by 5 MPI processor grid
  reading atoms ...
  12 atoms
  read_data CPU = 0.022 seconds
Replication is creating a 6x6x6 = 216 times larger system...
  orthogonal box = (0 0 0) to (39.510364 39.510364 39.510364)
  2 by 4 by 5 MPI processor grid
  2592 atoms
  replicate CPU = 0.002 seconds
1728 atoms in group Ag
864 atoms in group Te
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 10.3
  ghost atom cutoff = 10.3
  binsize = 5.15, bins = 8 8 8
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.123 | 3.128 | 3.13 Mbytes
   Step          Temp          Press            Lx             Ly             Lz      
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 8.4 | 8.413 | 8.419 Mbytes
   Step          Temp          Press            Lx             Ly             Lz      
         0   405.99976     -1806.7925      36.489583      36.510956      37.098066    
      1000   406.48667     -1831.559       36.489583      36.510956      37.098066    
      2000   402.9225      -1584.6583      36.489583      36.510956      37.098066    
      3000   395.71773     -1198.1304      36.489583      36.510956      37.098066    
      4000   403.64588     -1652.4424      36.489583      36.510956      37.098066    
      5000   399.55707     -1432.3815      36.489583      36.510956      37.098066    
      6000   406.14146     -1704.7343      36.489583      36.510956      37.098066    
      7000   401.95236     -1560.7577      36.489583      36.510956      37.098066    
      8000   407.69089     -1846.1686      36.489583      36.510956      37.098066    
      9000   402.44311     -1721.3485      36.489583      36.510956      37.098066    
     10000   404.65148     -1780.0084      36.489583      36.510956      37.098066    
     11000   402.67418     -1670.6028      36.489583      36.510956      37.098066    
     12000   401.17308     -1587.268       36.489583      36.510956      37.098066    
     13000   408.24123     -1907.2833      36.489583      36.510956      37.098066    
     14000   398.92545     -1257.0194      36.489583      36.510956      37.098066    
     15000   406.30588     -1771.3838      36.489583      36.510956      37.098066    
     16000   401.9652      -1516.2996      36.489583      36.510956      37.098066    
     17000   405.00766     -1763.6892      36.489583      36.510956      37.098066    
     18000   401.26061     -1460.6665      36.489583      36.510956      37.098066    
     19000   393.86393     -1057.9133      36.489583      36.510956      37.098066    
     20000   399.96547     -1376.7731      36.489583      36.510956      37.098066    
     21000   407.28863     -1694.4012      36.489583      36.510956      37.098066    
     22000   400.06783     -1388.9881      36.489583      36.510956      37.098066    
     23000   404.38452     -1640.8502      36.489583      36.510956      37.098066    
     24000   404.45128     -1672.1207      36.489583      36.510956      37.098066    
     25000   401.83228     -1551.872       36.489583      36.510956      37.098066    
     26000   403.79751     -1604.1682      36.489583      36.510956      37.098066    
     27000   398.22686     -1319.1686      36.489583      36.510956      37.098066    
     28000   396.02325     -1158.8373      36.489583      36.510956      37.098066    
     29000   407.79438     -1747.552       36.489583      36.510956      37.098066    
     30000   400.55582     -1414.0504      36.489583      36.510956      37.098066    
     31000   409.70157     -1920.2434      36.489583      36.510956      37.098066    
     32000   409.76794     -1909.7562      36.489583      36.510956      37.098066    
     33000   395.32219     -1124.1706      36.489583      36.510956      37.098066    
     34000   402.18357     -1533.3526      36.489583      36.510956      37.098066    
     35000   416.52074     -2286.6013      36.489583      36.510956      37.098066    
     36000   396.93021     -1331.4103      36.489583      36.510956      37.098066    
     37000   403.17084     -1562.0466      36.489583      36.510956      37.098066    
     38000   401.73065     -1477.4276      36.489583      36.510956      37.098066    
     39000   407.66997     -1801.0698      36.489583      36.510956      37.098066    
     40000   401.6899      -1453.9622      36.489583      36.510956      37.098066    
     41000   408.92507     -1979.2441      36.489583      36.510956      37.098066    
     42000   397.87372     -1315.4564      36.489583      36.510956      37.098066    
     43000   393.80119     -1104.3504      36.489583      36.510956      37.098066    
     44000   398.17201     -1188.3268      36.489583      36.510956      37.098066    
     45000   399.85824     -1400.6726      36.489583      36.510956      37.098066    
     46000   404.06474     -1625.8576      36.489583      36.510956      37.098066    
     47000   405.99453     -1768.99        36.489583      36.510956      37.098066    
     48000   404.59949     -1744.7194      36.489583      36.510956      37.098066    
     49000   394.41398     -1009.4697      36.489583      36.510956      37.098066    
     50000   399.25032     -1290.9722      36.489583      36.510956      37.098066    
     51000   403.28647     -1536.3056      36.489583      36.510956      37.098066    
     52000   404.07057     -1622.045       36.489583      36.510956      37.098066    
     53000   403.27395     -1594.9211      36.489583      36.510956      37.098066    
     54000   401.80092     -1481.4107      36.489583      36.510956      37.098066    
     55000   398.97339     -1309.2212      36.489583      36.510956      37.098066    
     56000   400.73675     -1450.0281      36.489583      36.510956      37.098066    
     57000   404.42694     -1584.2594      36.489583      36.510956      37.098066    
     58000   394.26285     -1015.0507      36.489583      36.510956      37.098066    
     59000   407.84737     -1779.7962      36.489583      36.510956      37.098066    
     60000   401.03385     -1459.3708      36.489583      36.510956      37.098066    
     61000   409.52173     -2036.2641      36.489583      36.510956      37.098066    
     62000   398.8905      -1436.4117      36.489583      36.510956      37.098066    
     63000   398.66202     -1366.6875      36.489583      36.510956      37.098066    
     64000   404.32196     -1611.7816      36.489583      36.510956      37.098066    
     65000   398.18288     -1254.5355      36.489583      36.510956      37.098066    
     66000   405.06198     -1674.2465      36.489583      36.510956      37.098066    
     67000   399.6726      -1422.524       36.489583      36.510956      37.098066    
     68000   400.14102     -1386.1012      36.489583      36.510956      37.098066    
     69000   396.85366     -1167.2196      36.489583      36.510956      37.098066    
     70000   398.63154     -1307.1303      36.489583      36.510956      37.098066    
     71000   406.81649     -1757.7869      36.489583      36.510956      37.098066    
     72000   396.38484     -1184.5702      36.489583      36.510956      37.098066    
     73000   401.27019     -1462.286       36.489583      36.510956      37.098066    
     74000   401.70511     -1458.8991      36.489583      36.510956      37.098066    
     75000   396.26547     -1227.3581      36.489583      36.510956      37.098066    
     76000   405.76324     -1733.5902      36.489583      36.510956      37.098066    
     77000   405.49573     -1758.8971      36.489583      36.510956      37.098066    
     78000   402.82752     -1670.4777      36.489583      36.510956      37.098066    
     79000   397.73893     -1310.716       36.489583      36.510956      37.098066    
     80000   395.07109     -1159.5481      36.489583      36.510956      37.098066    
     81000   407.85076     -1728.0573      36.489583      36.510956      37.098066    
     82000   395.8519      -1044.5464      36.489583      36.510956      37.098066    
     83000   397.36721     -1232.3084      36.489583      36.510956      37.098066    
     84000   399.6979      -1362.2648      36.489583      36.510956      37.098066    
     85000   405.35104     -1718.1671      36.489583      36.510956      37.098066    
     86000   398.81419     -1298.2562      36.489583      36.510956      37.098066    
     87000   392.09413     -938.61679      36.489583      36.510956      37.098066    
     88000   406.27053     -1703.4115      36.489583      36.510956      37.098066    
     89000   404.07964     -1607.7404      36.489583      36.510956      37.098066    
     90000   409.2478      -1856.3943      36.489583      36.510956      37.098066    
     91000   407.27523     -1730.6259      36.489583      36.510956      37.098066    
     92000   400.22586     -1346.5743      36.489583      36.510956      37.098066    
     93000   401.08873     -1394.3583      36.489583      36.510956      37.098066    
     94000   400.60787     -1542.1924      36.489583      36.510956      37.098066    
     95000   400.96572     -1392.7391      36.489583      36.510956      37.098066    
     96000   389.02327     -779.70286      36.489583      36.510956      37.098066    
     97000   401.97478     -1449.7227      36.489583      36.510956      37.098066    
     98000   399.98687     -1308.4397      36.489583      36.510956      37.098066    
     99000   403.30523     -1499.4996      36.489583      36.510956      37.098066    
    100000   392.68052     -1025.4492      36.489583      36.510956      37.098066    
    101000   405.05321     -1633.0251      36.489583      36.510956      37.098066    
    102000   400.18203     -1249.5257      36.489583      36.510956      37.098066    
    103000   402.43272     -1428.1032      36.489583      36.510956      37.098066    
    104000   400.25114     -1353.7535      36.489583      36.510956      37.098066    
    105000   394.28791     -1189.1783      36.489583      36.510956      37.098066    
    106000   402.15264     -1342.5695      36.489583      36.510956      37.098066    
    107000   399.27132     -1334.9444      36.489583      36.510956      37.098066    
    108000   391.04854     -755.12281      36.489583      36.510956      37.098066    
    109000   400.85483     -1321.6747      36.489583      36.510956      37.098066    
    110000   401.75844     -1381.9087      36.489583      36.510956      37.098066    
    111000   410.60867     -1816.2854      36.489583      36.510956      37.098066    
    112000   400.80982     -1360.3119      36.489583      36.510956      37.098066    
    113000   392.90105     -967.05657      36.489583      36.510956      37.098066    
    114000   395.95596     -1146.8754      36.489583      36.510956      37.098066    
    115000   399.27411     -1303.2246      36.489583      36.510956      37.098066    
    116000   400.72142     -1476.0004      36.489583      36.510956      37.098066    
    117000   399.85037     -1293.2115      36.489583      36.510956      37.098066    
    118000   390.08761     -781.0043       36.489583      36.510956      37.098066    
    119000   395.81066     -1199.119       36.489583      36.510956      37.098066    
    120000   400.42602     -1380.6243      36.489583      36.510956      37.098066    
    121000   405.62098     -1559.7831      36.489583      36.510956      37.098066    
    122000   401.48935     -1420.2614      36.489583      36.510956      37.098066    
    123000   394.34748     -1040.2537      36.489583      36.510956      37.098066    
    124000   393.15806     -855.48469      36.489583      36.510956      37.098066    
    125000   404.13189     -1703.5485      36.489583      36.510956      37.098066    
    126000   405.08389     -1636.0986      36.489583      36.510956      37.098066    
    127000   406.63187     -1738.2317      36.489583      36.510956      37.098066    
    128000   397.58585     -1167.2293      36.489583      36.510956      37.098066    
    129000   402.12207     -1393.3364      36.489583      36.510956      37.098066    
    130000   391.33697     -863.18629      36.489583      36.510956      37.098066    
    131000   399.81015     -1455.2442      36.489583      36.510956      37.098066    
    132000   389.14981     -867.48582      36.489583      36.510956      37.098066    
    133000   399.73898     -1469.0633      36.489583      36.510956      37.098066    
    134000   398.82641     -1342.4211      36.489583      36.510956      37.098066    
    135000   399.49711     -1375.1338      36.489583      36.510956      37.098066    
    136000   393.42468     -1163.244       36.489583      36.510956      37.098066    
    137000   395.45947     -1092.8134      36.489583      36.510956      37.098066    
    138000   400.14618     -1325.7262      36.489583      36.510956      37.098066    
    139000   401.02417     -1401.4345      36.489583      36.510956      37.098066    
    140000   395.27526     -1119.3193      36.489583      36.510956      37.098066    
    141000   397.26874     -1276.9334      36.489583      36.510956      37.098066    
    142000   404.2622      -1661.4009      36.489583      36.510956      37.098066    
    143000   407.55231     -1967.4816      36.489583      36.510956      37.098066    
    144000   399.66083     -1390.8193      36.489583      36.510956      37.098066    
    145000   398.5919      -1422.4741      36.489583      36.510956      37.098066    
    146000   393.45905     -1120.1489      36.489583      36.510956      37.098066    
    147000   398.20634     -1218.0366      36.489583      36.510956      37.098066    
    148000   394.03546     -1041.13        36.489583      36.510956      37.098066    
    149000   397.87058     -1133.9402      36.489583      36.510956      37.098066    
    150000   398.90401     -1287.0861      36.489583      36.510956      37.098066    
    151000   405.63452     -1492.0131      36.489583      36.510956      37.098066    
    152000   405.10016     -1618.069       36.489583      36.510956      37.098066    
    153000   402.03908     -1395.7112      36.489583      36.510956      37.098066    
    154000   394.65286     -1074.3628      36.489583      36.510956      37.098066    
    155000   410.31153     -2003.2819      36.489583      36.510956      37.098066    
    156000   393.64312     -1063.4619      36.489583      36.510956      37.098066    
    157000   397.0763      -1176.3791      36.489583      36.510956      37.098066    
    158000   393.78659     -1042.6282      36.489583      36.510956      37.098066    
    159000   407.06062     -1652.2267      36.489583      36.510956      37.098066    
    160000   391.90269     -942.13679      36.489583      36.510956      37.098066    
    161000   400.81413     -1347.5285      36.489583      36.510956      37.098066    
    162000   397.01702     -1262.3182      36.489583      36.510956      37.098066    
    163000   397.25896     -1187.6343      36.489583      36.510956      37.098066    
    164000   395.92356     -1129.2835      36.489583      36.510956      37.098066    
    165000   405.29342     -1687.3364      36.489583      36.510956      37.098066    
    166000   398.14278     -1289.8455      36.489583      36.510956      37.098066    
    167000   391.64195     -967.61486      36.489583      36.510956      37.098066    
    168000   408.53965     -1833.1356      36.489583      36.510956      37.098066    
    169000   389.53084     -770.40116      36.489583      36.510956      37.098066    
    170000   399.21086     -1382.3488      36.489583      36.510956      37.098066    
    171000   396.46422     -1210.7599      36.489583      36.510956      37.098066    
    172000   403.46337     -1515.8         36.489583      36.510956      37.098066    
    173000   406.62498     -1707.6166      36.489583      36.510956      37.098066    
    174000   400.07959     -1398.2494      36.489583      36.510956      37.098066    
    175000   401.97068     -1496.3424      36.489583      36.510956      37.098066    
    176000   397.65358     -1287.3763      36.489583      36.510956      37.098066    
    177000   401.35785     -1423.2018      36.489583      36.510956      37.098066    
    178000   399.50992     -1314.0873      36.489583      36.510956      37.098066    
    179000   396.11499     -1174.691       36.489583      36.510956      37.098066    
    180000   399.89076     -1266.7312      36.489583      36.510956      37.098066    
    181000   404.22874     -1446.5385      36.489583      36.510956      37.098066    
    182000   400.27375     -1431.5942      36.489583      36.510956      37.098066    
    183000   402.57967     -1427.1271      36.489583      36.510956      37.098066    
    184000   410.85334     -2009.475       36.489583      36.510956      37.098066    
    185000   399.14115     -1305.9394      36.489583      36.510956      37.098066    
    186000   405.62757     -1570.1782      36.489583      36.510956      37.098066    
    187000   399.51522     -1199.7458      36.489583      36.510956      37.098066    
    188000   393.7771      -1065.3052      36.489583      36.510956      37.098066    
    189000   400.21372     -1283.311       36.489583      36.510956      37.098066    
    190000   403.06261     -1423.2188      36.489583      36.510956      37.098066    
    191000   401.48275     -1415.0282      36.489583      36.510956      37.098066    
    192000   388.71406     -602.10455      36.489583      36.510956      37.098066    
    193000   389.44374     -801.36144      36.489583      36.510956      37.098066    
    194000   401.27465     -1302.2134      36.489583      36.510956      37.098066    
    195000   405.96467     -1637.1787      36.489583      36.510956      37.098066    
    196000   406.95806     -1526.0144      36.489583      36.510956      37.098066    
    197000   398.51645     -1251.2379      36.489583      36.510956      37.098066    
    198000   403.74593     -1533.0203      36.489583      36.510956      37.098066    
    199000   403.01128     -1574.8998      36.489583      36.510956      37.098066    
    200000   400.92388     -1476.7723      36.489583      36.510956      37.098066    
    201000   400.20207     -1373.5771      36.489583      36.510956      37.098066    
    202000   407.58197     -1693.9265      36.489583      36.510956      37.098066    
    203000   390.58182     -901.73322      36.489583      36.510956      37.098066    
    204000   403.29281     -1529.0573      36.489583      36.510956      37.098066    
    205000   393.204       -1015.4244      36.489583      36.510956      37.098066    
    206000   401.58199     -1448.8504      36.489583      36.510956      37.098066    
    207000   396.43275     -1164.42        36.489583      36.510956      37.098066    
    208000   395.24538     -1022.3059      36.489583      36.510956      37.098066    
    209000   401.01061     -1416.0179      36.489583      36.510956      37.098066    
    210000   406.31185     -1808.9321      36.489583      36.510956      37.098066    
    211000   400.85213     -1431.1376      36.489583      36.510956      37.098066    
    212000   400.97846     -1389.6372      36.489583      36.510956      37.098066    
    213000   407.54005     -1822.6556      36.489583      36.510956      37.098066    
    214000   394.0999      -991.16532      36.489583      36.510956      37.098066    
    215000   393.50316     -949.49901      36.489583      36.510956      37.098066    
    216000   402.33629     -1428.5681      36.489583      36.510956      37.098066    
    217000   405.17466     -1610.3147      36.489583      36.510956      37.098066    
    218000   395.4883      -1090.7354      36.489583      36.510956      37.098066    
    219000   397.90318     -1259.2518      36.489583      36.510956      37.098066    
    220000   392.53842     -960.88858      36.489583      36.510956      37.098066    
    221000   398.74209     -1238.4875      36.489583      36.510956      37.098066    
    222000   406.44052     -1584.5687      36.489583      36.510956      37.098066    
    223000   400.05735     -1381.0977      36.489583      36.510956      37.098066    
    224000   395.70773     -1099.3947      36.489583      36.510956      37.098066    
    225000   406.37347     -1700.2849      36.489583      36.510956      37.098066    
    226000   404.06592     -1460.3178      36.489583      36.510956      37.098066    
    227000   403.39779     -1515.3844      36.489583      36.510956      37.098066    
    228000   404.26869     -1654.8119      36.489583      36.510956      37.098066    
    229000   406.39244     -1802.5448      36.489583      36.510956      37.098066    
    230000   402.69676     -1473.283       36.489583      36.510956      37.098066    
    231000   395.53036     -1059.9934      36.489583      36.510956      37.098066    
    232000   396.66271     -1069.1077      36.489583      36.510956      37.098066    
    233000   397.15254     -1063.6319      36.489583      36.510956      37.098066    
    234000   392.61195     -1069.8375      36.489583      36.510956      37.098066    
    235000   401.56368     -1534.1953      36.489583      36.510956      37.098066    
    236000   398.02748     -1373.5199      36.489583      36.510956      37.098066    
    237000   400.83616     -1460.4455      36.489583      36.510956      37.098066    
    238000   408.15753     -1882.5153      36.489583      36.510956      37.098066    
    239000   400.62934     -1532.3795      36.489583      36.510956      37.098066    
    240000   394.72844     -1192.3175      36.489583      36.510956      37.098066    
    241000   402.7299      -1619.7907      36.489583      36.510956      37.098066    
    242000   404.57847     -1702.0596      36.489583      36.510956      37.098066    
    243000   403.39749     -1617.6328      36.489583      36.510956      37.098066    
    244000   405.85561     -1744.2806      36.489583      36.510956      37.098066    
    245000   400.48638     -1492.8029      36.489583      36.510956      37.098066    
    246000   402.96593     -1536.6693      36.489583      36.510956      37.098066    
    247000   398.27406     -1332.4886      36.489583      36.510956      37.098066    
    248000   401.37129     -1492.031       36.489583      36.510956      37.098066    
    249000   405.09756     -1731.2623      36.489583      36.510956      37.098066    
    250000   396.15158     -1185.0001      36.489583      36.510956      37.098066    
    251000   403.79082     -1585.8581      36.489583      36.510956      37.098066    
    252000   405.53264     -1640.5036      36.489583      36.510956      37.098066    
    253000   398.14418     -1259.9899      36.489583      36.510956      37.098066    
    254000   394.54309     -1210.1769      36.489583      36.510956      37.098066    
    255000   402.91484     -1530.9816      36.489583      36.510956      37.098066    
    256000   404.99137     -1770.0011      36.489583      36.510956      37.098066    
    257000   402.44962     -1491.781       36.489583      36.510956      37.098066    
    258000   396.9828      -1309.088       36.489583      36.510956      37.098066    
    259000   403.60345     -1775.7628      36.489583      36.510956      37.098066    
    260000   402.53931     -1574.3629      36.489583      36.510956      37.098066    
    261000   399.103       -1386.5311      36.489583      36.510956      37.098066    
    262000   404.91937     -1594.5544      36.489583      36.510956      37.098066    
    263000   395.11469     -1291.3858      36.489583      36.510956      37.098066    
    264000   396.59034     -1312.5891      36.489583      36.510956      37.098066    
    265000   400.82768     -1444.2655      36.489583      36.510956      37.098066    
    266000   407.1033      -1856.2588      36.489583      36.510956      37.098066    
    267000   396.6219      -1278.0407      36.489583      36.510956      37.098066    
    268000   407.29705     -1846.4881      36.489583      36.510956      37.098066    
    269000   396.69847     -1311.9405      36.489583      36.510956      37.098066    
    270000   404.32989     -1676.9829      36.489583      36.510956      37.098066    
    271000   404.01086     -1661.1355      36.489583      36.510956      37.098066    
    272000   407.19851     -1882.0577      36.489583      36.510956      37.098066    
    273000   397.79377     -1360.8787      36.489583      36.510956      37.098066    
    274000   398.06154     -1347.5678      36.489583      36.510956      37.098066    
    275000   408.91223     -1882.5617      36.489583      36.510956      37.098066    
    276000   401.82411     -1391.8742      36.489583      36.510956      37.098066    
    277000   390.37184     -877.84438      36.489583      36.510956      37.098066    
    278000   393.9388      -994.95204      36.489583      36.510956      37.098066    
    279000   403.54753     -1636.2379      36.489583      36.510956      37.098066    
    280000   400.01686     -1515.9024      36.489583      36.510956      37.098066    
    281000   402.84298     -1624.8498      36.489583      36.510956      37.098066    
    282000   399.74414     -1442.9955      36.489583      36.510956      37.098066    
    283000   404.85677     -1616.846       36.489583      36.510956      37.098066    
    284000   395.90102     -1119.6256      36.489583      36.510956      37.098066    
    285000   399.13664     -1269.0492      36.489583      36.510956      37.098066    
    286000   402.31017     -1387.5475      36.489583      36.510956      37.098066    
    287000   405.22417     -1616.6633      36.489583      36.510956      37.098066    
    288000   403.66113     -1517.273       36.489583      36.510956      37.098066    
    289000   403.74475     -1648.1981      36.489583      36.510956      37.098066    
    290000   408.94996     -1822.0086      36.489583      36.510956      37.098066    
    291000   407.3237      -1826.3549      36.489583      36.510956      37.098066    
    292000   401.62349     -1527.3242      36.489583      36.510956      37.098066    
    293000   398.80315     -1401.9528      36.489583      36.510956      37.098066    
    294000   398.61426     -1453.5224      36.489583      36.510956      37.098066    
    295000   401.14502     -1579.6407      36.489583      36.510956      37.098066    
    296000   399.66872     -1504.062       36.489583      36.510956      37.098066    
    297000   404.30248     -1676.5543      36.489583      36.510956      37.098066    
    298000   402.01343     -1583.154       36.489583      36.510956      37.098066    
    299000   406.73345     -1768.3663      36.489583      36.510956      37.098066    
    300000   396.6871      -1248.9243      36.489583      36.510956      37.098066    
    301000   394.16236     -1011.8829      36.489583      36.510956      37.098066    
    302000   404.73143     -1679.1703      36.489583      36.510956      37.098066    
    303000   401.77245     -1656.9858      36.489583      36.510956      37.098066    
    304000   403.68808     -1627.4499      36.489583      36.510956      37.098066    
    305000   408.60845     -1714.4128      36.489583      36.510956      37.098066    
    306000   399.7927      -1318.2377      36.489583      36.510956      37.098066    
    307000   406.78495     -1806.7204      36.489583      36.510956      37.098066    
    308000   396.28314     -1253.6724      36.489583      36.510956      37.098066    
    309000   400.99986     -1599.6059      36.489583      36.510956      37.098066    
    310000   405.42262     -1834.7838      36.489583      36.510956      37.098066    
    311000   400.81494     -1506.472       36.489583      36.510956      37.098066    
    312000   409.49934     -1978.5197      36.489583      36.510956      37.098066    
    313000   401.33177     -1550.2871      36.489583      36.510956      37.098066    
    314000   401.27482     -1496.9319      36.489583      36.510956      37.098066    
    315000   401.95647     -1524.697       36.489583      36.510956      37.098066    
    316000   404.37064     -1592.4362      36.489583      36.510956      37.098066    
    317000   400.2367      -1490.2996      36.489583      36.510956      37.098066    
    318000   404.21266     -1521.7074      36.489583      36.510956      37.098066    
    319000   400.03829     -1452.442       36.489583      36.510956      37.098066    
    320000   404.62107     -1605.1201      36.489583      36.510956      37.098066    
    321000   407.74747     -1737.806       36.489583      36.510956      37.098066    
    322000   404.74215     -1702.8152      36.489583      36.510956      37.098066    
    323000   406.83258     -1790.1509      36.489583      36.510956      37.098066    
    324000   409.42126     -1913.674       36.489583      36.510956      37.098066    
    325000   407.31997     -1840.9213      36.489583      36.510956      37.098066    
    326000   397.42168     -1310.5438      36.489583      36.510956      37.098066    
    327000   399.38725     -1315.9711      36.489583      36.510956      37.098066    
    328000   400.19754     -1463.7007      36.489583      36.510956      37.098066    
    329000   395.26157     -1193.7037      36.489583      36.510956      37.098066    
    330000   408.59619     -1897.4343      36.489583      36.510956      37.098066    
    331000   405.23083     -1716.6809      36.489583      36.510956      37.098066    
    332000   398.66325     -1463.3124      36.489583      36.510956      37.098066    
    333000   393.92376     -1141.4923      36.489583      36.510956      37.098066    
    334000   412.54174     -2162.9652      36.489583      36.510956      37.098066    
    335000   403.31932     -1602.7611      36.489583      36.510956      37.098066    
    336000   398.45261     -1373.271       36.489583      36.510956      37.098066    
    337000   396.13956     -1205.4404      36.489583      36.510956      37.098066    
    338000   401.42154     -1558.9891      36.489583      36.510956      37.098066    
    339000   406.50715     -1640.778       36.489583      36.510956      37.098066    
    340000   407.68265     -1791.1257      36.489583      36.510956      37.098066    
    341000   403.05535     -1604.3845      36.489583      36.510956      37.098066    
    342000   394.98244     -1108.9973      36.489583      36.510956      37.098066    
    343000   405.81395     -1657.6658      36.489583      36.510956      37.098066    
    344000   398.06127     -1263.1054      36.489583      36.510956      37.098066    
    345000   409.42282     -1719.5519      36.489583      36.510956      37.098066    
    346000   403.32509     -1314.061       36.489583      36.510956      37.098066    
    347000   403.01474     -1488.8064      36.489583      36.510956      37.098066    
    348000   401.58507     -1493.497       36.489583      36.510956      37.098066    
    349000   400.15279     -1326.8582      36.489583      36.510956      37.098066    
    350000   401.30833     -1538.2553      36.489583      36.510956      37.098066    
    351000   409.92186     -1933.2318      36.489583      36.510956      37.098066    
    352000   397.79764     -1292.2263      36.489583      36.510956      37.098066    
    353000   409.79036     -1998.067       36.489583      36.510956      37.098066    
    354000   400.33553     -1322.932       36.489583      36.510956      37.098066    
    355000   403.82863     -1518.8199      36.489583      36.510956      37.098066    
    356000   403.78302     -1589.9556      36.489583      36.510956      37.098066    
    357000   404.72592     -1690.6629      36.489583      36.510956      37.098066    
    358000   402.81296     -1554.3561      36.489583      36.510956      37.098066    
    359000   397.71437     -1206.0365      36.489583      36.510956      37.098066    
    360000   396.87364     -1161.1306      36.489583      36.510956      37.098066    
    361000   402.68571     -1396.4333      36.489583      36.510956      37.098066    
    362000   398.86154     -1252.222       36.489583      36.510956      37.098066    
    363000   397.2556      -1133.5284      36.489583      36.510956      37.098066    
    364000   405.85356     -1579.5389      36.489583      36.510956      37.098066    
    365000   398.16233     -1193.4157      36.489583      36.510956      37.098066    
    366000   405.81379     -1655.5718      36.489583      36.510956      37.098066    
    367000   407.48186     -1760.4898      36.489583      36.510956      37.098066    
    368000   405.53796     -1748.3295      36.489583      36.510956      37.098066    
    369000   397.86352     -1164.1367      36.489583      36.510956      37.098066    
    370000   403.76776     -1569.4565      36.489583      36.510956      37.098066    
    371000   402.91288     -1453.7332      36.489583      36.510956      37.098066    
    372000   396.90125     -1021.5663      36.489583      36.510956      37.098066    
    373000   398.1701      -1122.0235      36.489583      36.510956      37.098066    
    374000   397.04043     -994.69389      36.489583      36.510956      37.098066    
    375000   396.84519     -1105.7493      36.489583      36.510956      37.098066    
    376000   400.62589     -1319.7842      36.489583      36.510956      37.098066    
    377000   401.35357     -1414.3644      36.489583      36.510956      37.098066    
    378000   404.11384     -1580.3996      36.489583      36.510956      37.098066    
    379000   406.22089     -1707.5956      36.489583      36.510956      37.098066    
    380000   407.89903     -1832.2899      36.489583      36.510956      37.098066    
    381000   393.50797     -1029.1671      36.489583      36.510956      37.098066    
    382000   398.60899     -1269.6305      36.489583      36.510956      37.098066    
    383000   401.94451     -1409.3139      36.489583      36.510956      37.098066    
    384000   405.84076     -1652.9724      36.489583      36.510956      37.098066    
    385000   407.91696     -1925.7451      36.489583      36.510956      37.098066    
    386000   408.04146     -1832.3337      36.489583      36.510956      37.098066    
    387000   394.91394     -1199.0496      36.489583      36.510956      37.098066    
    388000   399.58275     -1451.5344      36.489583      36.510956      37.098066    
    389000   401.35026     -1515.8567      36.489583      36.510956      37.098066    
    390000   403.15222     -1715.8651      36.489583      36.510956      37.098066    
    391000   393.16599     -1074.0443      36.489583      36.510956      37.098066    
    392000   401.41165     -1504.1887      36.489583      36.510956      37.098066    
    393000   398.32336     -1371.2651      36.489583      36.510956      37.098066    
    394000   397.69035     -1392.9533      36.489583      36.510956      37.098066    
    395000   410.98202     -2060.7845      36.489583      36.510956      37.098066    
    396000   404.19628     -1574.6082      36.489583      36.510956      37.098066    
    397000   397.13709     -1300.3581      36.489583      36.510956      37.098066    
    398000   402.93519     -1479.8398      36.489583      36.510956      37.098066    
    399000   402.84559     -1624.0012      36.489583      36.510956      37.098066    
    400000   402.38147     -1544.5556      36.489583      36.510956      37.098066    
    401000   395.86035     -1238.9191      36.489583      36.510956      37.098066    
    402000   395.11845     -1050.1126      36.489583      36.510956      37.098066    
    403000   397.23675     -1131.365       36.489583      36.510956      37.098066    
    404000   398.04436     -1254.4042      36.489583      36.510956      37.098066    
    405000   404.25208     -1597.7052      36.489583      36.510956      37.098066    
    406000   399.58964     -1396.4602      36.489583      36.510956      37.098066    
    407000   398.42125     -1368.5412      36.489583      36.510956      37.098066    
    408000   400.03646     -1423.8894      36.489583      36.510956      37.098066    
    409000   405.65735     -1744.0943      36.489583      36.510956      37.098066    
    410000   409.58084     -1871.0962      36.489583      36.510956      37.098066    
    411000   390.87835     -895.30447      36.489583      36.510956      37.098066    
    412000   406.68381     -1625.2731      36.489583      36.510956      37.098066    
    413000   395.75691     -1218.1751      36.489583      36.510956      37.098066    
    414000   394.12566     -1163.8398      36.489583      36.510956      37.098066    
    415000   398.29439     -1291.5573      36.489583      36.510956      37.098066    
    416000   396.44784     -1250.4678      36.489583      36.510956      37.098066    
